stdDay,incDec,22D_variants,23A_variants
2023-04-15,146.0,37.96,81.76
2023-04-16,110.0,28.6,61.60000000000001
2023-04-17,67.0,17.42,37.52
2023-04-18,113.0,29.380000000000003,63.28000000000001
2023-04-19,203.0,52.78,113.68
2023-04-20,169.0,43.940000000000005,94.64000000000001
2023-04-21,168.0,43.68,94.08000000000001
2023-04-22,167.0,43.42,93.52000000000001
2023-04-23,142.0,36.92,79.52000000000001
2023-04-24,103.0,19.57,65.92
2023-04-25,100.0,19.0,64.0
2023-04-26,222.0,42.18,142.08
2023-04-27,153.0,29.07,97.92
2023-04-28,166.0,31.54,106.24000000000001
2023-04-29,179.0,34.01,114.56
2023-04-30,177.0,33.63,113.28
2023-05-01,136.0,25.84,87.04
2023-05-02,106.0,20.14,67.84
2023-05-03,270.0,51.3,172.8
2023-05-04,257.0,48.83,164.48
