stdDay,incDec,22D_variants,23A_variants
2023-03-06,49.0,32.830000000000005,7.35
2023-03-07,191.0,127.97000000000001,28.65
2023-03-08,215.0,144.05,32.25
2023-03-09,178.0,119.26,26.7
2023-03-10,156.0,104.52000000000001,23.4
2023-03-11,162.0,108.54,24.3
2023-03-12,151.0,101.17,22.65
2023-03-13,49.0,27.44,14.209999999999999
2023-03-14,172.0,96.32000000000001,49.879999999999995
2023-03-15,155.0,86.80000000000001,44.949999999999996
2023-03-16,148.0,82.88000000000001,42.919999999999995
2023-03-17,116.0,64.96000000000001,33.64
2023-03-18,110.0,61.60000000000001,31.9
2023-03-19,94.0,52.64000000000001,27.259999999999998
2023-03-20,43.0,24.080000000000002,12.469999999999999
2023-03-21,119.0,66.64,34.51
2023-03-22,153.0,85.68,44.37
2023-03-23,118.0,66.08000000000001,34.22
2023-03-24,124.0,69.44000000000001,35.96
2023-03-25,78.0,43.68000000000001,22.619999999999997
2023-03-26,86.0,48.160000000000004,24.939999999999998
2023-03-27,44.0,17.16,20.240000000000002
2023-03-28,94.0,36.660000000000004,43.24
2023-03-29,110.0,42.9,50.6
2023-03-30,110.0,42.9,50.6
2023-03-31,90.0,35.1,41.4
2023-04-01,112.0,43.68,51.52
2023-04-02,99.0,38.61,45.54
2023-04-03,36.0,14.040000000000001,16.560000000000002
2023-04-04,123.0,47.97,56.580000000000005
2023-04-05,159.0,62.010000000000005,73.14
2023-04-06,91.0,35.49,41.86
2023-04-07,75.0,29.25,34.5
2023-04-08,84.0,32.76,38.64
2023-04-09,81.0,31.59,37.260000000000005
2023-04-10,43.0,11.18,24.080000000000002
2023-04-11,79.0,20.54,44.24
2023-04-12,103.0,26.78,57.68000000000001
2023-04-13,111.0,28.86,62.160000000000004
2023-04-14,81.0,21.060000000000002,45.36000000000001
2023-04-15,82.0,21.32,45.92
2023-04-16,87.0,22.62,48.720000000000006
2023-04-17,42.0,10.92,23.520000000000003
2023-04-18,124.0,32.24,69.44000000000001
2023-04-19,138.0,35.88,77.28
2023-04-20,119.0,30.94,66.64
2023-04-21,115.0,29.900000000000002,64.4
2023-04-22,103.0,26.78,57.68000000000001
2023-04-23,98.0,25.48,54.88
2023-04-24,48.0,9.120000000000001,30.72
2023-04-25,117.0,22.23,74.88
2023-04-26,111.0,21.09,71.04
2023-04-27,132.0,25.080000000000002,84.48
2023-04-28,153.0,29.07,97.92
2023-04-29,162.0,30.78,103.68
2023-04-30,159.0,30.21,101.76
2023-05-01,47.0,8.93,30.080000000000002
2023-05-02,199.0,37.81,127.36
2023-05-03,180.0,34.2,115.2
2023-05-04,223.0,42.37,142.72
