stdDay,incDec,22D_variants,23A_variants
2023-04-22,118.0,30.68,66.08000000000001
2023-04-23,112.0,29.12,62.720000000000006
2023-04-24,35.0,6.65,22.400000000000002
2023-04-25,140.0,26.6,89.60000000000001
2023-04-26,121.0,22.990000000000002,77.44
2023-04-27,96.0,18.240000000000002,61.44
2023-04-28,102.0,19.38,65.28
2023-04-29,75.0,14.25,48.0
2023-04-30,96.0,18.240000000000002,61.44
2023-05-01,46.0,8.74,29.44
2023-05-02,124.0,23.56,79.36
2023-05-03,152.0,28.88,97.28
2023-05-04,134.0,25.46,85.76
