stdDay,Susceptible,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma,Omicron_Infected,Omicron_Recovered,Omicron_Dead,Omicron_alpha,Omicron_beta,Omicron_gamma
2021-12-28,1828085,293.8199999999997,3754.48,19.86,0.1105269230749619,0.13276836158192024,0.0,87.27000000000001,33.32,0.33999999999999997,0.07621760319297813,0.027500859401856287,0.0
2021-12-29,1828046,287.17999999999984,3793.49,19.86,0.139181380182949,0.19942196531791911,0.0,91.5,35.72,0.33999999999999997,0.08947157139192412,0.025355191256830605,0.0
2021-12-30,1827998,269.75,3850.7599999999998,19.86,0.18522316174895662,0.21230769230769225,0.0,97.34,38.04,0.33999999999999997,0.10513231648479408,0.024655845490034915,0.0
2021-12-31,1827938,262.2800000000002,3908.0299999999997,19.86,0.15240380628925013,0.1645569620253175,0.0031645569620253077,105.14000000000001,40.44,0.33999999999999997,0.0778688650737923,0.016359140194026997,0.00038044512079132614
2022-01-01,1827890,258.1300000000001,3951.19,20.689999999999998,0.13550083285282152,0.14790996784565846,0.0064308681672025705,111.54000000000002,42.16,0.38,0.06422744336496931,0.014703245472476244,0.0007172314864622552
2022-01-02,1827848,253.1500000000001,3989.37,22.349999999999998,0.05548979830254962,0.09836065573770524,0.0,116.96000000000001,43.8,0.45999999999999996,0.1801544430611804,0.08139534883720932,0.0
2022-01-03,1827813,242.25,4014.27,22.349999999999998,0.0762123574280841,0.1301960784313724,0.0,128.44,53.32,0.45999999999999996,0.21561558222072602,0.05426658361881033,0.0
2022-01-04,1827767,229.10999999999967,4045.81,22.349999999999998,0.1051113186785711,0.14128584522718318,0.0,149.07,60.29,0.45999999999999996,0.24232294448025146,0.053598980344804564,0.0
2022-01-05,1827707,220.73999999999978,4078.18,22.349999999999998,0.1072821601979843,0.18048382712693545,0.0,177.07999999999998,68.28000000000002,0.45999999999999996,0.20059970670405777,0.06624124689405914,0.0
2022-01-06,1827648,204.5,4118.0199999999995,22.349999999999998,0.243387869309209,0.2435207823960889,0.0,200.75000000000003,80.01,0.45999999999999996,0.37190151387596426,0.058430884184308855,0.0
2022-01-07,1827524,204.30000000000018,4167.82,22.349999999999998,0.1886265792336359,0.1828193832599135,0.012187958883994125,263.42,91.74000000000001,0.45999999999999996,0.21943897656270506,0.0322678612102346,0.0019360716726140763
2022-01-08,1827428,202.85999999999967,4205.17,24.84,0.22163810998886538,0.17184265010351832,0.0,312.01,100.24000000000001,0.97,0.21615416329127826,0.026153007916412924,0.0
2022-01-09,1827316,212.80000000000018,4240.03,24.84,0.1622468531314187,0.06390977443609189,0.0018796992481202924,371.05,108.4,0.97,0.1395747083130276,0.013286619054035824,0.0004581592777253737
2022-01-10,1827230,233.19999999999982,4253.63,25.24,0.15150397255604667,0.07890222984562457,0.0,417.54999999999995,113.33,1.14,0.1269215413725424,0.015471201053766037,0.0
2022-01-11,1827142,250.0,4272.03,25.24,0.26338719070548433,0.096,0.0,463.89000000000004,119.79,1.14,0.21291727891214854,0.014292181336092597,0.0
2022-01-12,1826978,291.60000000000036,4296.03,25.24,0.18727559367149443,0.0809327846364895,0.0,555.6600000000001,126.42,1.14,0.1474181058055497,0.01468523917503511,0.0
2022-01-13,1826842,322.39999999999964,4319.63,25.24,0.16566040989912825,0.15260545905707157,0.0012406947890818939,629.0999999999999,134.58,1.14,0.127346008944871,0.015943411222381184,0.00027022730885391857
2022-01-14,1826709,326.0,4368.83,25.64,0.1909448023505962,0.11779141104294368,0.0,698.7,144.61,1.31,0.13363676592162804,0.011678832116788315,0.0
2022-01-15,1826554,349.60000000000036,4407.23,25.64,0.19300495247519994,0.12814645308924524,0.0,783.54,152.77,1.31,0.12917246991601572,0.009112489470862989,0.0
2022-01-16,1826386,372.0,4452.03,25.64,0.04481007789412051,0.09247311827956892,0.0,877.2,159.91,1.31,0.1691258617098201,0.023939808481532147,0.0
2022-01-17,1826220,354.1999999999998,4486.429999999999,25.64,0.03941089239503215,0.09937888198757718,0.0,1003.94,180.91,1.31,0.12375053187267303,0.02749168276988664,0.0
2022-01-18,1826081,332.90000000000055,4521.629999999999,25.64,0.04646115565720174,0.19585461099429444,0.0012015620306398255,1100.05,208.51,1.31,0.12513574527768204,0.03218035543838917,0.0005454297531930365
2022-01-19,1825927,282.6999999999998,4586.83,26.04,0.056847828993560647,0.19243013795542863,0.0,1201.1100000000001,243.91,1.91,0.11908221826699328,0.029472737717611212,0.0
2022-01-20,1825767,244.30000000000018,4641.23,26.04,0.08182525670518855,0.2177650429799455,0.0,1308.11,279.31,1.91,0.13600553538799523,0.0568759507992447,0.0
2022-01-21,1825568,211.0,4694.43,26.04,0.07332353105615785,0.2938388625592417,0.0,1410.8200000000002,353.71,1.91,0.09759874326303768,0.04082732028182193,0.0
2022-01-22,1825414,164.39999999999964,4756.43,26.04,0.11978322488438253,0.408759124087591,0.0,1490.28,411.31,1.91,0.11760341903657887,0.04509219743940735,0.0
2022-01-23,1825218,116.80000000000018,4823.63,26.04,0.1772200091632512,0.14212328767122798,0.0,1597.52,478.51,1.91,0.11531858375818967,0.03230006510090642,0.0
2022-01-24,1825012,120.80000000000018,4840.23,26.04,0.1588926574852747,0.11506622516556726,0.0,1729.2600000000002,530.11,1.91,0.09878715399394468,0.03053329169702651,0.0
2022-01-25,1824821,126.0,4854.13,26.04,0.2281278660399681,0.12222222222221933,0.0,1846.4499999999998,582.9100000000001,1.91,0.1385483435658806,0.05329145116304259,0.0
2022-01-26,1824535,139.19999999999982,4869.53,26.04,0.21230441048607313,0.11494252873563233,0.0,2002.59,681.3100000000001,1.91,0.13133975904353162,0.04074723233412726,0.0
2022-01-27,1824241,152.60000000000036,4885.53,26.04,0.2154339413330956,0.13040629095675293,0.0,2182.6500000000005,762.91,1.91,0.1340523918549154,0.03656106109545738,0.0
2022-01-28,1823914,165.39999999999964,4905.43,26.04,0.19089427595959257,0.09250302297460282,0.0006045949214026702,2393.88,842.71,1.91,0.11738592906456342,0.038598425986264964,0.00025063912978094135
2022-01-29,1823600,181.39999999999964,4920.73,26.14,0.17741332373078428,0.10804851157662847,0.0,2580.34,935.11,2.51,0.11100347808056357,0.03906461939124304,0.0
2022-01-30,1823280,193.79999999999927,4940.33,26.14,0.015207702205698457,0.10629514963880048,0.0,2764.34,1035.91,2.51,0.1066168665021072,0.05344494526722473,0.0
