stdDay,Susceptible,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma,Omicron_Infected,Omicron_Recovered,Omicron_Dead,Omicron_alpha,Omicron_beta,Omicron_gamma
2021-12-09,2609848,826.2200000000003,6332.49,29.509999999999998,0.21363524924469093,0.09726223039868273,0.0,41.839999999999996,15.24,0.32,0.17577847716593833,0.05544933078393879,0.0
2021-12-10,2609665,921.54,6412.849999999999,29.509999999999998,0.14444844618003083,0.09145560691885295,0.004253749159016431,46.84,17.56,0.32,0.11841287814256478,0.03885567890691725,0.001707941929974381
2021-12-11,2609527,965.8200000000006,6497.129999999999,33.43,0.14682232108838505,0.09943881882752564,0.0010146818247706573,50.459999999999994,19.380000000000003,0.4,0.11709269235829053,0.04042806183115331,0.0003963535473642482
2021-12-12,2609380,1009.9200000000001,6593.17,34.41,0.15570266360200882,0.16920152091254761,0.002851711026615972,54.28,21.419999999999998,0.42,0.12070685490737901,0.023949889462048648,0.001105379513633014
2021-12-13,2609217,992.6399999999994,6764.05,37.29,0.161338812724544,0.12282398452611233,0.0019342359767891711,59.44,22.72,0.48,0.11226401908289264,0.022207267833109022,0.0006729475100942133
2021-12-14,2609051,1028.1599999999999,6885.97,39.21,0.18111181237241927,0.12138188608776775,0.0009337068160597581,64.72,24.04,0.52,0.11988303526011189,0.029666254635352312,0.00030902348578491995
2021-12-15,2608858,1087.6800000000003,7010.7699999999995,40.17,0.18452044395043204,0.12533097969991228,0.0008826125330979706,70.5,25.96,0.54,0.11861654638061819,0.02978723404255321,0.0002836879432624116
2021-12-16,2608650,1150.079999999999,7147.09,41.13,0.14179978725587639,0.15025041736226993,0.0025041736227045057,76.7,28.060000000000002,0.56,0.08859251375882128,0.02059973924380702,0.0007822685788787476
2021-12-17,2608481,1136.6399999999994,7319.889999999999,44.01,0.11801492290786163,0.11655405405405453,0.0,81.82,29.64,0.62,0.06831076446976686,0.02199951112197508,0.0
2021-12-18,2608342,1137.5999999999995,7452.37,44.01,0.11537654517988634,0.12320675105485225,0.0008438818565400856,85.58,31.44,0.62,0.06390334472454558,0.022902547324141122,0.00023369946249123647
2021-12-19,2608206,1127.039999999999,7592.53,44.97,0.08662519821825333,0.13884156729131147,0.0,89.03999999999999,33.4,0.64,0.22457905446561216,0.0813117699910153,0.0
2021-12-20,2608089,1067.67,7749.009999999999,44.97,0.08363035294415097,0.14836044845317423,0.0008991542330495385,101.69,40.64,0.64,0.1798430052325327,0.050349100206509956,0.00039335234536335957
2021-12-21,2607982,997.119999999999,7907.41,45.93,0.1163328539340063,0.18388960205391514,0.00192554557124519,114.72,45.76,0.68,0.2071006684005369,0.044979079497907984,0.0006973500697350066
2021-12-22,2607843,927.21,8090.7699999999995,47.85,0.12151050305383182,0.21017892386837944,0.005176820784935449,133.11,50.92,0.76,0.17336126657825696,0.04146946134775746,0.0015025167154984595
2021-12-23,2607708,839.5799999999999,8285.65,52.65,0.14215252975912487,0.189809190309439,0.0034302865718573608,150.34,56.44,0.96,0.16259716176648775,0.04789144605560731,0.0007981907675934555
2021-12-24,2607565,796.0300000000007,8445.009999999998,55.53,0.13421003526311193,0.1652199037724713,0.0024119693981382523,167.33,63.64,1.08,0.1307709996837946,0.03251060778103148,0.00047809717325046224
2021-12-25,2607437,768.8299999999999,8576.529999999999,57.449999999999996,0.14113632548137164,0.16607052274234915,0.003745951640804863,183.57,69.08,1.16,0.12107047566223914,0.03137767609086455,0.0006537015852263447
2021-12-26,2607307,746.1700000000001,8704.21,60.33,0.07942696962118047,0.12903225806451699,0.001112347052280309,199.79000000000002,74.84,1.28,0.06075791464640378,0.03243405575854649,0.0002002102207317685
2021-12-27,2607236,707.9899999999998,8800.49,61.16,0.10139827874151752,0.1254396248534577,0.0,205.34000000000003,81.32000000000001,1.32,0.07160691730937689,0.0323366124476478,0.0
2021-12-28,2607150,690.5600000000013,8889.3,61.16,0.12572032679362496,0.16586538461538555,0.0012019230769230722,213.32000000000002,87.96000000000001,1.32,0.08335778652583138,0.036002250140633754,0.0001875117194824678
