Date,city,Death,Infected,Recovered,Susceptible,alpha
2020-03-06,전북,0,5,2,1786848,0.0
2020-03-07,전북,0,4,3,1786848,0.0
2020-03-08,전북,0,4,3,1786848,0.0
2020-03-09,전북,0,4,3,1786848,0.0
2020-03-10,전북,0,4,3,1786848,0.0
2020-03-11,전북,0,4,3,1786848,0.0
2020-03-12,전북,0,4,3,1786848,0.0
2020-03-13,전북,0,2,5,1786848,0.0
2020-03-14,전북,0,2,5,1786848,0.0
2020-03-15,전북,0,2,5,1786848,0.0
2020-03-16,전북,0,1,6,1786848,0.0
2020-03-17,전북,0,0,7,1786848,0.0
2020-03-18,전북,0,2,7,1786846,0.5000025184039363
2020-03-19,전북,0,3,7,1786845,0.0
2020-03-20,전북,0,3,7,1786845,0.0
2020-03-21,전북,0,3,7,1786845,0.0
2020-03-22,전북,0,3,7,1786845,0.0
