incDec,stdDay,delta_variants,omicron_variants
434.0,2023-03-03,0.0,429.65999999999997
503.0,2023-03-04,0.0,497.96999999999997
513.0,2023-03-05,0.0,507.87
0.0,2023-03-06,0.0,0.0
641.0,2023-03-07,0.0,634.59
564.0,2023-03-08,0.0,558.36
469.0,2023-03-09,0.0,464.31
409.0,2023-03-10,0.0,404.90999999999997
415.0,2023-03-11,0.0,410.85
359.0,2023-03-12,0.0,355.41
214.0,2023-03-13,0.0,211.85999999999999
517.0,2023-03-14,0.0,511.83
427.0,2023-03-15,0.0,422.73
386.0,2023-03-16,0.0,382.14
395.0,2023-03-17,0.0,391.05
378.0,2023-03-18,0.0,374.21999999999997
429.0,2023-03-19,0.0,424.71
112.0,2023-03-20,0.0,110.88
535.0,2023-03-21,0.0,529.65
500.0,2023-03-22,0.0,495.0
399.0,2023-03-23,0.0,395.01
400.0,2023-03-24,0.0,396.0
352.0,2023-03-25,0.0,348.48
367.0,2023-03-26,0.0,363.33
115.0,2023-03-27,0.0,113.85
445.0,2023-03-28,0.0,440.55
416.0,2023-03-29,0.0,411.84
371.0,2023-03-30,0.0,367.29
370.0,2023-03-31,0.0,366.3
372.0,2023-04-01,0.0,368.28
364.0,2023-04-02,0.0,360.36
144.0,2023-04-03,0.0,142.56
411.0,2023-04-04,0.0,406.89
496.0,2023-04-05,0.0,491.04
373.0,2023-04-06,0.0,369.27
337.0,2023-04-07,0.0,333.63
313.0,2023-04-08,0.0,309.87
322.0,2023-04-09,0.0,318.78
90.0,2023-04-10,0.0,89.1
377.0,2023-04-11,0.0,373.23
403.0,2023-04-12,0.0,398.96999999999997
340.0,2023-04-13,0.0,336.6
328.0,2023-04-14,0.0,324.71999999999997
351.0,2023-04-15,0.0,347.49
288.0,2023-04-16,0.0,285.12
99.0,2023-04-17,0.0,98.01
435.0,2023-04-18,0.0,430.65
513.0,2023-04-19,0.0,507.87
399.0,2023-04-20,0.0,395.01
442.0,2023-04-21,0.0,437.58
494.0,2023-04-22,0.0,489.06
334.0,2023-04-23,0.0,330.66
168.0,2023-04-24,0.0,168.0
429.0,2023-04-25,0.0,429.0
429.0,2023-04-26,0.0,429.0
396.0,2023-04-27,0.0,396.0
379.0,2023-04-28,0.0,379.0
452.0,2023-04-29,0.0,452.0
396.0,2023-04-30,0.0,396.0
122.0,2023-05-01,0.0,122.0
480.0,2023-05-02,0.0,480.0
464.0,2023-05-03,0.0,464.0
