Date,Actual_Data,Predicted_Data
2023-03-18,0.3563978701236975,0.27580341696739197
2023-03-19,0.0931012892048238,0.14437861740589142
2023-03-20,0.4619308966533242,0.3211554288864136
2023-03-21,0.430727317564308,0.29091528058052063
2023-03-22,0.3333726447409977,0.28751930594444275
2023-03-23,0.3344178820687652,0.300810843706131
2023-03-24,0.2924037044870987,0.30473580956459045
2023-03-25,0.3095522749627275,0.3278266191482544
2023-03-26,0.0687737366947363,0.08575234562158585
2023-03-27,0.2693793257374627,0.4129166901111603
2023-03-28,0.2754811335557327,0.42140719294548035
2023-03-29,0.2692966012732503,0.3241385519504547
2023-03-30,0.2870326371874491,0.3059176206588745
2023-03-31,0.3101441933025979,0.3032015562057495
2023-04-01,0.3190679602100523,0.30806848406791687
2023-04-02,0.134657947539983,0.08060114830732346
2023-04-03,0.3798981159533683,0.2763477563858032
2023-04-04,0.4659544929116963,0.2676986753940582
2023-04-05,0.3387952157339242,0.28406888246536255
2023-04-06,0.3059641918286426,0.2716059684753418
2023-04-07,0.288023386820861,0.30516648292541504
2023-04-08,0.3035672255180291,0.2982996702194214
2023-04-09,0.057574702382083,0.11162998527288437
2023-04-10,0.250952586248125,0.3564605712890625
2023-04-11,0.2871221779475683,0.4453975260257721
2023-04-12,0.2709492445063285,0.34553900361061096
2023-04-13,0.284277739903766,0.3103134036064148
2023-04-14,0.3245122493291734,0.2989595830440521
2023-04-15,0.2796631626360634,0.30259382724761963
2023-04-16,0.1058326409416367,0.06292220950126648
2023-04-17,0.4595744315282302,0.23398485779762268
2023-04-18,0.5280098595438967,0.28708669543266296
2023-04-19,0.3909157939687804,0.28708410263061523
2023-04-20,0.4245313194005488,0.2853185534477234
2023-04-21,0.451222977643519,0.3514239192008972
2023-04-22,0.2888763748818463,0.37730872631073
2023-04-23,0.1044183477642672,0.3939949870109558
2023-04-24,0.2652126680512623,0.11363066732883453
2023-04-25,0.27763496215019,0.6069912314414978
2023-04-26,0.2766489936251662,0.5875693559646606
2023-04-27,0.2774477246873466,0.4442194104194641
2023-04-28,0.3564876613782555,0.38036608695983887
2023-04-29,0.3382841123169278,0.3609399199485779
2023-04-30,0.1066617471367204,0.3708820939064026
2023-05-01,0.4271193568709284,0.08424867689609528
2023-05-02,0.4051365195034198,0.31312745809555054
2023-05-03,0.5052271048886968,0.34345942735671997
2023-05-04,0.0,0.32145023345947266
